,Job Title,Location,Salary From,Salary To,Python,Java,C++,SQL,Javascript,linux
361,"Data Engineer, Substation & Transmission Line Engineering (Hybrid)",CT,92140.0,102380.0,1,0,0,1,0,0
362,Senior Machine Learning Engineer,CT,70300.0,139800.0,1,0,0,0,0,0
363,Sr. Manager Climate Risk Modeling-Climate SME (Hybrid),DE,121560.0,182340.0,1,0,0,1,0,0
364,Senior Data Scientist,AZ,120000.0,150000.0,1,0,0,1,0,0
365,Data and Analytics Consultant,AZ,,,1,0,0,1,0,0
366,"Adjunct – Neural Networks and Deep Learning – Cohort Traditional Campus – College of Science, Engineering and Technology",AZ,,,1,0,0,0,0,0
367,"Data Scientist, Crypto Investment Firm",UT,140000.0,170000.0,1,0,0,1,0,0
368,DATA SCIENTIST,TN,,,1,0,0,1,0,0
369,Director of Data & Analytics,TN,,,0,0,0,1,0,0
370,Nonproliferation Data Scientist,TN,,,0,0,0,0,0,0
371,Statistician & Replay Official,NV,150.0,,0,0,0,0,0,0
372,Senior Mathematician - Class II,NV,,,0,0,0,0,0,0
373,Machine Learning Scientist,MA,,,1,0,0,0,0,0
374,Reporting Analyst,MA,,,0,0,0,1,0,0
375,Software Engineer,MA,,,0,0,0,0,0,0
376,Head of Data Science and Advanced AI,MA,,,1,0,0,1,0,0
377,BI Developer/Data Engineer (Full-Time Remote),MA,,,1,0,0,1,0,0
378,Natural Language Processing Research Assistant II,MA,,,1,0,0,0,0,0
379,Data Analytics Platform Lead,MA,,,1,0,0,1,0,0
380,Lead Statistical Programmer,MA,,,0,0,0,0,0,0
381,Digital Signal Processing Engineer,MA,,,1,0,1,0,0,0
382,"Manager, Rapid Data Labs, Research IT Data Engineering",MA,,,1,1,0,1,1,0
383,DHC Systems Embedded AI Algorithm Engineer,MA,,,1,0,1,0,0,0
384,Quantitative Data Scientist (Remote),US,,,1,0,0,1,0,0
385,Marketing Manager – Data and AI - Contractor US,US,187200.0,208000.0,0,0,0,0,0,0
386,Data Engineer,CA,166400.0,191360.0,0,0,0,0,0,0
387,Data Science/Data Engineering,CA,85962.0,120464.0,1,0,0,1,0,0
388,"Manager, CRM Data Science Analytics",CA,179878.0,180878.0,1,0,0,1,0,0
389,Senior Data Analyst - Data Quality,CA,115000.0,140000.0,1,0,0,1,0,1
390,Data Engineer,CA,,,1,0,0,1,0,0
391,Data Scientist,CA,,,1,0,1,1,0,0
392,Machine Learning Engineer,CA,180000.0,250000.0,1,0,0,1,0,0
393,Analyst-Revenue Management & Analytics,CA,84600.0,103400.0,1,0,0,1,0,0
394,RDC Data Engineer,CA,114000.0,159000.0,1,0,0,1,0,0
395,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
396,"Data Engineer, Product Analytics",CA,165000.0,232000.0,0,0,0,1,0,0
397,Sr Data Instrumentation Scientist,CA,136038.0,182490.0,1,0,0,1,0,0
398,"Machine Learning Engineer, Sense Maps - SPG",CA,,,1,0,1,0,0,1
399,Senior Machine Learning Engineer,CA,142425.0,184988.0,1,1,0,1,0,0
400,Senior Product Data Scientist,CA,,,1,0,0,1,0,0
401,"Senior Scientist, Data I",CA,,,0,0,0,0,0,0
402,Research Data Analyst,IN,,,0,0,0,0,0,0
403,Membership Database Administrator,US,,,0,0,0,1,0,0
404,"Sr Director II, Data Science - Omnichannel Supply Chain Strategy",AR,,,1,0,0,0,0,0
405,Data Scientist,VA,,,1,1,0,1,0,0
406,Data Science Support Analyst,VA,,,0,0,0,0,0,0
407,Data Scientist,VA,,,1,1,1,1,0,0
408,Knowledge Management Analyst,WA,,,0,0,0,0,0,0
409,"Data Research Analyst, Center for Security and Emerging Technology (CSET), Walsh School of Foreign Service (SFS) - Georgetown University",WA,,,1,0,0,1,0,0
410,Data Scientist,MD,,,1,1,0,0,0,0
411,Data Engineer Mid-Level,WA,95000.0,100000.0,1,1,0,1,1,0
412,"Data Scientist, Mid",VA,73100.0,166000.0,1,0,0,1,0,0
413,"Director, Data Science",WA,,,1,0,0,1,0,0
414,Business Intelligence Engineer,VA,73100.0,166000.0,1,0,0,1,0,0
415,Statistical Modeling & Sim Analyst,WA,,,0,0,0,0,0,0
416,Data Analyst,VA,,,1,0,0,0,0,0
417,Data Scientist,VA,,,1,0,0,1,0,0
418,ISN/ECC - EXBS Strategic Planning Analyst (FT),WA,78592.0,145617.0,0,0,0,0,0,0
419,Senior Data Scientist,VA,,,1,0,0,0,0,0
420,Data Scientist,TX,140000.0,172000.0,1,0,0,1,0,0
421,Data Scientist,TX,,,1,0,0,1,0,0
422,Statistical Programmer (HEOR Experience)- Remote,TX,145600.0,187200.0,1,0,0,1,0,0
423,Statistician - (23-24),TX,73955.0,90225.0,1,0,0,1,0,0
424,Director of Data systems,IN,73294.0,82455.0,0,0,0,0,0,0
425,Legal Data Analytics Developer,TX,,,1,0,0,1,0,0
426,Principal - Data Engineering,TX,,,1,1,1,1,0,0
427,Senior Data Engineer,TX,,,1,1,0,1,1,0
428,Architect - Data Engineering,TX,,,1,1,1,1,0,0
429,MODEL RISK MANAGEMENT SUPERVISOR,TX,,,1,0,0,1,0,0
430,Senior Machine Learning Platform Engineer,TX,151600.0,208450.0,1,1,0,0,0,0
431,Target Analyst Reporter Level 3,TX,,,0,0,0,0,0,0
432,Business Analyst,TX,,,0,0,0,0,0,0
433,Lead GCP Data Engineer,TX,,,1,0,0,1,0,0
434,Azure Data Architect,TX,,,0,0,0,0,0,0
435,Data Scientist (Hybrid / Remote),KS,72870.0,135450.0,1,0,0,1,0,0
436,Sr Advanced Data Scientist-Assurance Analyst,KS,,,1,0,0,1,0,0
437,Data Scientist,KS,,,1,0,0,0,0,0
438,Environmental Analyst V - Drinking Water Capacity Development Specialist - Limited Service,VT,54080.0,87360.0,0,0,0,0,0,0
439,Data Scientist,FL,,,1,1,0,1,0,0
440,Machine Learning Developer,FL,,,1,1,0,0,0,0
441,Sr. HR Reporting Delivery Analyst (Remote),FL,90000.0,110000.0,0,0,0,1,0,0
442,Telephone Operator,FL,,,0,0,0,0,0,0
443,Operations Research Analyst/ Data Scientist (OR/SA) Journeyman,FL,,,0,0,0,0,0,0
444,"Senior Backend Engineer, AI",FL,150000.0,190000.0,0,0,0,0,0,0
445,Data Science Analyst,MD,,,0,0,0,0,0,0
446,"Data Scientist, Senior",MD,,,0,0,0,0,0,0
447,Senior Data Scientist,MD,,,1,1,1,0,0,0
448,Government Consulting Services Consultant,MD,80000.0,110000.0,0,0,0,0,0,0
449,Software Engineer Level 2 (SWE2)-7875,MD,,,1,1,0,1,0,0
450,Data Scientist Level 2,MD,,,1,0,0,0,0,0
451,Digital Marketing Analyst,MD,,,0,0,0,1,0,0
452,Senior Principal DCO Data Scientist,MD,,,1,1,0,0,0,0
453,Cloud Software Engineer 3 (PD) 727-TTO-41,MD,,,0,1,1,1,1,1
454,Data Engineering Manager - Laramie,WY,,,1,0,0,0,0,0
455,Senior Full Stack Data Scientist,NY,90000.0,180000.0,1,0,0,0,0,0
456,Machine Learning Engineer,NY,160000.0,210000.0,1,0,0,0,0,0
457,Data Scientist,NY,,,0,0,0,1,0,0
458,Senior Business Data Analyst,NY,,,1,0,0,1,0,0
459,Senior Data Scientist,NY,130000.0,185000.0,1,0,0,1,0,0
460,Head of Business Intelligence – Lab Solutions Customer Service,NY,190300.0,261600.0,0,0,0,0,0,0
461,AI Engineer 2023-5-24,NY,,,1,1,0,1,1,0
462,Procurement Strategy Analyst,NY,,,1,0,0,1,0,0
463,"Lead Data Analyst, CRM Growth Marketing",NY,96000.0,126000.0,0,0,0,1,0,0
464,"Software Engineer, Infrastructure - Generative AI",NY,104000.0,168000.0,0,1,1,0,0,0
465,Senior/Staff Machine Learning Engineer - NYC,NY,200000.0,,1,1,0,0,0,0
466,Machine Learning Engineer,NY,80000.0,150000.0,0,0,0,0,0,0
467,Senior Product Manager – Trading Analytics,NY,,,0,0,0,0,0,0
468,"Actuarial Analyst, Home",NY,,,1,0,0,1,0,0
469,Postdoctoral Fellow in Accelerated Quantitative MRI with Machine Learning Methods,NY,,,1,0,1,0,0,0
470,Analytics Consultant – Planning and Performance Measurement,WI,70000.0,104800.0,0,0,0,0,0,0
471,Data Analyst III (REMOTE),NM,,,1,0,0,1,0,0
472,Associate Data Scientist,PA,,,0,0,0,1,0,0
473,Senior Data Analyst,PA,,,0,0,0,0,0,0
474,Director of Data Science and Analytics,PA,,,0,0,0,0,0,0
475,Insurance Technology Analyst-Admin Granular,PA,68000.0,106000.0,0,0,0,0,0,0
476,"Senior Backend Engineer, AI",PA,150000.0,190000.0,0,0,0,0,0,0
477,Research and Data Associate - GIS Analyst,PA,60000.0,,0,0,0,0,0,0
478,"Vice President, Financial Crimes Quantitative Analyst",PA,,,0,0,0,1,0,0
479,Data Scientist,CO,100000.0,160000.0,1,0,0,0,0,0
480,"Senior Associate, Logistics",CO,82000.0,102500.0,1,0,0,1,0,0
481,Lead Staff Data Scientist,CO,133700.0,245100.0,1,1,0,1,0,0
482,Staffing Sr. Associate,CO,74000.0,92500.0,0,0,0,0,0,0
483,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",CO,,,0,0,0,0,0,0
484,Data Scientist - 298841,IL,,,1,0,0,0,0,0
485,Senior Data Engineer,IL,,,1,0,0,1,0,0
486,Marketing Data Scientist,IL,,,1,0,0,1,0,0
487,"Data Scientist, Operations Engineering",IL,,,1,0,0,1,0,0
488,Data Engineer (Customer Success),IL,155000.0,186000.0,0,0,0,1,0,0
489,Machine Learning Engineering Manager,IL,,,1,1,1,0,0,0
490,"Lead Data Engineer, Advanced Analytics Group",IL,157500.0,189500.0,1,1,1,1,0,0
491,"Lead Project Manager, Data and Analytics (Hybrid)",IL,,,0,0,0,0,0,0
492,Senior Data Scientist,IL,,,1,0,0,1,0,0
493,Sr. Statistician,IL,,,0,0,0,1,0,0
494,"Associate Analyst, Data Intelligence",MN,,,0,0,0,1,0,0
495,Senior Machine Learning Engineer,MN,150000.0,200000.0,1,0,0,1,0,0
496,Sr. Digital Analyst 442685,MN,85000.0,90000.0,1,1,0,0,0,0
497,Sr. Machine Learning Engineer,NE,,,1,0,0,1,0,0
498,Data Engineer I,OH,,,0,0,0,1,0,0
499,"Strategic Data Analytics Manager, CECH (Hybrid)",OH,,,1,0,0,1,0,0
500,Knowledge Graph Database Scientist,OH,,,1,1,0,0,0,0
501,Labs - Data Scientist - Senior Associate,OH,,,1,1,1,1,1,0
502,Senior Digital Manufacturing Manager- Production Quality,OH,,,1,0,1,1,0,0
503,Data Scientist,SC,,,1,1,0,1,1,0
504,Technical Data Analyst,WV,,,1,0,0,1,0,0
505,Data Scientist,GA,,,1,0,0,1,0,0
506,"Faculty, Data Science - Artificial Intelligence/Machine Learning",GA,,,0,0,0,0,0,0
507,Lead Data Engineer,GA,,,1,0,0,1,0,0
508,Senior People Insights & Analytics Specialist - REMOTE (East-Coast),GA,,,1,0,0,1,0,0
509,Growth Marketing Manager,GA,,,0,0,0,1,0,0
510,AI/ML Engineer - ICL - OPEN RANK,GA,,,1,0,0,1,0,0
511,Data Manager,AL,,,0,0,0,0,0,0
512,All-Source Analyst,HI,58300.0,133000.0,0,0,0,0,0,0
513,Data Scientist - Contractor,US,,,1,0,0,1,0,0
514,Data Scientist - Computer Vision Expert,NC,55600.0,140000.0,1,1,0,1,0,0
515,Assistant Professor or Associate Professor,NC,,,0,0,0,0,0,0
516,Business Analyst II (HEDIS),NC,,,1,0,0,1,0,0
517,Business Intelligence Developer,NC,,,0,0,0,1,0,0
518,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",NC,,,0,0,0,0,0,0
519,PowerBI Developer,NH,,,1,0,0,1,0,0
520,Data Governance Manager,MI,,,0,0,0,0,0,0
521,HRIS Data Analyst Sr,MI,,,0,0,0,0,0,0
522,Senior AI Software Engineer (E),MI,110900.0,188500.0,1,1,1,0,0,0
523,Senior Data Analyst - Fort Knox,KY,85000.0,95000.0,0,0,0,0,0,0
524,Senior Machine Learning Engineer,ME,70300.0,139800.0,1,0,0,0,0,0
525,Data Scientist,NJ,,,1,0,1,1,0,0
526,Sr. Data Science Product Lead,NJ,,,0,0,0,0,0,0
527,Statistical Programmer,NJ,,,0,0,0,1,0,0
528,Cloud Support Engineer (6pm-2am EST coverage),NJ,100000.0,,1,0,0,0,0,1
529,"VP, Manager of JPMWM Advisor Productivity Analytics",NJ,142500.0,210000.0,0,0,0,1,0,0
530,Medicaid Policy Advisory Services Analyst,NJ,70000.0,90000.0,0,0,0,0,0,0
531,Machine Learning Solutions Architect(hybrid),NJ,,,0,0,0,0,0,0
532,Senior Cyber Systems Architect,US,86000.0,138000.0,0,0,0,0,0,0
533,Machine Learning Engineer - Multimodal CV,OR,,,1,1,1,1,0,0
534,Machine Learning Engineer,VA,105000.0,155000.0,0,0,0,1,0,1
535,Sr Data Science Product/Project Manager,VA,145600.0,166400.0,0,0,0,0,0,0
536,Senior Healthcare data analyst,VA,,,0,0,0,1,0,0
537,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1,0,0,1,0,0
538,Data Annotator with Acitve US Security Clearance,VA,41600.0,,0,0,0,0,0,0
539,Health Geographics Analyst/GIS Analyst (Data Analyst) 23-031,VA,,,0,0,0,0,0,0
540,Big Data Software Engineer (TS),VA,106000.0,198000.0,1,1,0,0,0,1
541,Data Scientist,VA,,,1,0,0,0,0,0
542,Cyber Security Business Expert,VA,,,1,0,0,1,0,0
543,Data Curator,OK,70000.0,80000.0,1,0,0,1,0,0
544,"Senior Backend Engineer, AI",RI,150000.0,190000.0,0,0,0,0,0,0
545,ML engineer,WA,,,0,0,0,0,0,0
546,Data Scientist II,WA,96500.0,176900.0,1,1,0,1,0,0
547,"Data Scientist, Tiktok Ads-Vertical Solutions",WA,145000.0,281000.0,1,0,0,1,0,0
548,Senior AI/ML Software Engineer,WA,130900.0,177100.0,1,0,1,0,0,0
549,Staff Machine Learning Engineer,WA,200000.0,,1,0,0,0,0,0
550,Director for Decision Support,WA,135000.0,155000.0,0,0,0,0,0,0
551,"Lead, Analytics Application Engineer AMER",WA,151500.0,186500.0,1,1,0,0,0,0
552,Principal - Data Engineering,WA,,,1,1,1,1,0,0
553,Senior Data Scientist,CT,120000.0,150000.0,1,0,0,1,0,0
554,Senior Research Data Management Director,CT,,,1,0,0,1,0,0
555,Full-Time Teaching Faculty: Biology (College of Arts & Sciences),CT,,,0,0,0,0,0,0
556,Senior Data Scientist,DE,115000.0,130000.0,1,0,0,1,0,0
557,Data Engineer,AZ,,,0,1,0,1,0,1
558,"Sr. Data Analyst, CRM Marketing",AZ,89300.0,127200.0,0,0,0,1,0,0
559,Quantitative Ecologist and/or Data Scientist Postdoctoral Research Associate (Updated),AZ,47659.0,57135.0,0,0,0,0,0,0
560,Radar Machine Learning Engineer,UT,,,1,0,1,0,0,0
561,Data Engineer 2,TN,,,1,0,0,1,0,0
562,Data & Analytics Specialist,TN,,,0,0,0,1,0,0
563,CDP Technical Lead,TN,,,0,0,0,1,0,0
564,Data Engineer II,NV,68513.0,127238.0,1,1,0,1,1,0
565,Senior Mathematician,NV,,,0,0,0,0,0,0
566,"Director I, Data Science (remote)",MA,154000.0,216000.0,0,0,0,0,0,0
567,Data Analyst I,MA,,,0,0,0,0,0,0
568,Machine Learning Scientist II,MA,,,1,0,0,0,0,0
569,Data & Analytics Neuro-Psych Launch Lead,MA,,,0,0,0,1,0,0
570,Bioinformatician,MA,,,0,0,0,0,0,0
571,Director of Data Analytics,MA,48478.0,149277.0,1,0,0,1,0,0
572,Emerging Fraud Strategy Analyst - Cons Prod Strategic Analyst II,MA,,,0,0,0,1,0,0
573,Artificial Intelligence - Developer,MA,,,1,1,0,1,1,0
574,"Operations Data Analyst / Chelmsford, MA",MA,,,0,0,0,1,0,0
575,Senior Data Analyst of Institutional Effectiveness & Strategic Analytics,MA,67487.0,74511.0,0,0,0,1,0,0
576,Senior Machine Learning Engineer,MA,70300.0,139800.0,1,0,0,0,0,0
577,Data Scientist,IA,110000.0,130000.0,1,0,0,1,0,0
578,Data Analyst III (REMOTE),AK,,,1,0,0,1,0,0
579,Data Science Analyst,CA,90000.0,120000.0,1,0,0,1,0,0
580,Data Engineer,CA,116500.0,186600.0,1,0,0,1,0,1
581,Staff Data Scientist,CA,170000.0,250000.0,1,0,0,0,0,0
582,Senior Inventory Data Analyst,CA,100000.0,125000.0,0,0,0,1,0,0
583,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
584,Software Engineer — AI/ML,CA,,,1,0,0,0,0,0
585,"Director, Data Product Management - Remote",CA,168909.0,,1,0,0,1,0,0
586,"Data Reporting and Analytics Consultant II, Biostatistics",CA,78900.0,102080.0,1,0,0,1,0,0
587,"Data Engineer, Finance",CA,130000.0,250000.0,1,1,0,1,0,0
588,"Senior Manager, Product Management",CA,198578.0,199578.0,0,1,0,1,1,0
589,Lead Data Scientist,CA,93000.0,191000.0,1,0,0,1,0,0
590,"3D Geometry ML Engineer, Technology Development Group (TDG)",CA,,,1,0,1,0,0,0
591,Senior Backend Engineer (AI Startup),CA,120000.0,180000.0,0,0,0,0,0,0
592,Analyst-Revenue Management & Analytics,CA,,,1,0,0,1,0,0
593,"Machine Learning Performance Software Engineer, Autopilot AI (Dojo)",CA,,,0,0,0,0,0,0
594,"Data Scientist, Product Analytics - Reality Labs",CA,165000.0,232000.0,1,0,0,1,0,0
595,Data Science Technical Specialist,IN,,,1,0,0,1,0,0
596,Data Scientist - Contractor,US,,,1,0,0,1,0,0
597,"Director, Data Science - Omnichannel Supply Chain Strategy",AR,182000.0,,1,0,0,0,0,0
598,Statistician,WA,,,0,0,0,0,0,0
599,Senior HR Data Analyst with Polygraph,VA,,,0,0,0,0,0,0
600,Data Scientist,VA,100400.0,175700.0,0,0,0,0,0,0
601,"AI Project Analyst, Mid",WA,,,0,0,0,0,0,0
602,"Vice President, Carbon Reduction Strategy and Greenhouse Gas Accounting",WA,118800.0,190000.0,0,0,0,0,0,0
603,Data Analyst,WA,,,0,0,0,1,0,0
604,Senior Generative AI Consultant,VA,,,1,0,0,0,0,0
605,Data Scientist,VA,,,1,0,0,1,0,0
606,Data Architect,VA,,,1,0,0,0,0,0
607,"Director, Business Development - Technology and Data Analytics (Remote eligible)",WA,160000.0,200000.0,0,0,0,0,0,0
608,Research and Collections Analyst,VA,,,0,0,0,0,0,0
609,"Associate Analyst, Activation",VA,,,1,0,0,1,0,1
610,Visualization Design Developer and Dashboard Engineer - Clearance Required,VA,,,0,0,0,1,0,0
611,Sr. Data Engineer,VA,,,1,0,0,1,0,0
612,Bioinformatics Analyst II/III,MD,,,1,1,1,0,0,0
613,Data Engineer,TX,,,1,0,0,1,0,0
614,Power BI Developer/Analyst,TX,100000.0,120000.0,1,0,0,1,0,0
615,Data Science / Machine Learning Lead,TX,,,1,0,0,1,0,0
616,DATA ANALYST I - Emergency Management,TX,,,0,0,0,0,0,0
617,Business Intelligence Analyst,TX,,,1,0,0,1,0,0
618,Enterprise Business Intelligence Data Scientist,TX,,,0,0,0,1,0,0
619,Senior Data Analyst,TX,70000.0,75000.0,0,0,0,1,0,0
620,Senior Backend Engineer (AI Startup),TX,120000.0,180000.0,0,0,0,0,0,0
621,"HR Specialist - Compensation & Benefits, HR tools and data",TX,,,0,0,0,0,0,0
622,Senior Backend Engineer (AI Startup),TX,120000.0,180000.0,0,0,0,0,0,0
623,Data & AI Solution Architect,TX,,,1,1,0,1,0,0
624,Data Engineer Senior Consultant (Clearance Required),TX,,,0,0,0,1,0,0
625,Principal Software Engineer,TX,180000.0,220000.0,0,0,0,0,0,0
626,Senior Frontend Developer 72452,TX,,,0,1,0,0,1,0
627,Principal Product Analytics DIG,TX,,,1,0,0,1,0,0
628,Data / Information Architects,MO,,,1,0,0,0,0,0
629,"Lead Software Engineer, Data Engineering",MO,85300.0,170000.0,1,1,1,1,1,1
630,Business Intelligence Analyst - ($95 - $115k BOE) - Job014539,KS,197600.0,239200.0,1,0,0,1,0,0
631,Environmental Analyst III - Floodplain Manager - Limited Service,VT,47840.0,114400.0,0,0,0,0,0,0
632,Data Scientist,FL,123000.0,147000.0,1,1,0,1,0,1
633,"Senior Data Analyst, Business Excellence",FL,,,1,0,0,1,0,0
634,"Statistician, Statistics",FL,,,0,0,0,0,0,0
635,VBS ACO Analyst,FL,,,1,0,0,1,0,0
636,Senior Data Scientist,FL,,,1,1,0,1,0,0
637,Senior Business Data Analyst,FL,,,0,0,0,1,0,0
638,Data Scientist,MD,,,0,0,0,0,0,0
639,Data Scientist (TS/SCI FSP),MD,,,1,1,0,0,1,0
640,Data Analytics Developer,MD,,,0,0,0,1,0,0
641,Applied Data Scientist (DoD SkillBridge),MD,,,1,0,0,1,0,0
642,Data Scientist 2 DS2 (VV) 1247,MD,,,1,0,0,0,0,1
643,Data Scientist Level 3,MD,,,1,0,0,0,0,0
644,"Senior Research Scientist – AI, Computer Vision, Machine Learning",MD,,,1,0,1,0,0,0
645,Cyber Defense Analyst Level 2,MD,,,0,0,0,1,0,0
646,AIML Senior Engineer SME,MD,,,1,0,0,1,0,1
647,Senior Data Scientist,WY,115000.0,130000.0,1,0,0,1,0,0
648,Data Engineer,NY,100000.0,110000.0,1,0,0,1,0,0
649,PYTHON LIBRARY DEVELOPERS [MACHINE LEARNING],NY,,,1,0,0,1,0,0
650,Data Analyst III - Claims Data,NY,66100.0,118900.0,1,0,0,1,0,0
651,Data Scientist,NY,,,1,0,0,1,0,0
652,Director | Data Science Resource Center,NY,120000.0,,1,0,0,0,0,0
653,Data Scientist (Remote),NY,90000.0,120000.0,0,0,0,1,0,0
654,Sr Manager Data Science,NY,83981.0,110225.0,0,0,0,0,0,0
655,10101 - Statistician,NY,75000.0,80000.0,0,0,0,1,0,0
656,Enterprise Data Quality Analyst Sr,NY,,,1,0,0,1,0,0
657,"Software Engineer, Product - Generative AI",NY,173000.0,241000.0,0,1,0,0,1,0
658,Data Project Associate,NY,,,1,0,0,0,0,1
659,"Sr. Machine Learning Engineer, Creativity Apps",NY,,,0,0,0,0,0,0
660,Software Developer with Experience in Artificial Intelligence/Machine Learning,NY,,,1,1,1,0,0,0
661,"Senior Product Manager, Machine Learning",NY,175000.0,200000.0,0,0,0,0,0,0
662,"Executive Director, Late Oncology Statistics - Head of Hematology Strategy",NY,,,0,0,0,0,0,0
663,Sr Business / Data Analyst (On-site),WI,,,0,0,0,0,0,0
664,Data Scientist 1,NM,4293.0,6030.0,0,0,0,1,0,0
665,"Data Engineer - Hybrid Onsite - King of Prussia, PA",PA,156000.0,176800.0,1,0,0,1,0,0
666,Senior Data Engineer,GA,83000.0,138200.0,0,0,0,1,0,1
667,Data Scientist,PA,,,0,1,0,0,1,0
668,Senior Beauty Formulation Analyst (Chemist/Scientist) - Data Research,PA,,,0,0,0,0,0,0
669,Principal Data Engineer (Platform AI/ML),PA,,,1,1,0,1,0,0
670,Sensory & Consumer Insights Lead,PA,,,0,0,0,0,0,0
671,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",PA,,,0,0,0,0,0,0
672,Data Analyst,CO,,,1,0,0,1,0,0
673,Data Manager,CO,110000.0,140000.0,1,0,0,1,0,0
674,Data Engineer/Continuous Improvement Specialist,CO,74700.0,143100.0,0,0,0,0,0,0
675,PTM/Statistician Assistant,CO,43680.0,,0,0,0,0,0,0
676,Operations Analyst,CO,,,1,0,0,0,0,0
677,Data Scientist - IL Lisle,IL,,,1,0,0,1,0,0
678,Senior Data Science Analyst (multiple openings) - IHM,IL,,,0,0,0,0,0,0
679,Data Scientist,IL,,,0,0,0,0,0,0
680,Senior Data Scientist,IL,,,1,0,0,1,0,0
681,Lead Data Science Analyst (multiple openings) - IHM,IL,,,0,0,0,1,0,0
682,"Senior Data Lead, People & Operations Analytics",IL,,,0,0,0,0,0,0
683,Actuarial Analyst,IL,,,1,0,0,1,0,0
684,Statistical Analyst,IL,,,0,0,0,0,0,0
685,Principal Data Scientist,IL,,,1,0,0,1,0,0
686,"Adjunct Faculty, Mathematics",IL,,,0,0,0,0,0,0
687,Data Engineer,MN,100000.0,140000.0,1,0,0,1,0,0
688,Data Scientist III- Data Management and Analytics,NC,,,1,0,0,1,0,0
689,ENVIRONMENTAL DATA MANAGER / DATA SCIENTIST W/ GIS EXPERIENCE,VA,,,0,0,0,0,0,0
690,Future Technology Analyst,NE,,,0,0,0,0,0,0
691,Scientist- Data and Modeler I (M-F 1st),OH,63200.0,166400.0,1,0,0,1,0,0
692,Product Analyst,OH,105000.0,125000.0,1,0,0,1,0,0
693,Bioinformatics Analyst,OH,,,1,0,0,0,0,0
694,CDP Technical Lead,OH,,,0,0,0,1,0,0
695,NURSE HOME VISITOR – OHIO,OH,,,0,0,0,0,0,0
696,Quality Engineering - Statistician,SC,,,0,0,0,0,0,0
697,Data Science SME,WV,,,0,0,0,0,0,0
698,Sr Data Analyst,GA,,,1,0,0,1,0,0
699,"Data Scientist, Crypto Investment Firm",GA,140000.0,170000.0,1,0,0,1,0,0
700,Cybersecurity Senior Analyst - Data Scientist / Machine Learning (Remote),GA,150000.0,,1,0,0,0,0,0
701,"Manager, Advertising Operations",GA,,,1,0,0,1,0,0
702,Data Scientist 2 DS2 (VV) 1295,GA,,,0,0,0,0,0,0
703,AI/ML Engineer - ATAS - Open Rank,GA,,,1,0,0,0,0,0
704,Data Scientist / Developer (Jr. / Mid - level),AL,,,0,1,0,1,1,0
705,Big Data Engineer,HI,73000.0,166000.0,1,1,0,1,0,1
706,Quantitative Data Scientist (Remote),US,,,1,0,0,1,0,0
707,Data Science Advisor,NC,,,1,1,1,1,1,0
708,Senior Machine Learning Engineer,NC,150000.0,200000.0,1,0,0,1,0,0
709,SOC Analyst,NC,,,1,0,0,0,0,1
710,Sr Analytics Engineer-US,NC,,,0,0,0,1,0,0
711,Visiting Lecturer,NC,,,0,0,0,0,0,0
712,Senior Data Scientist,NH,115000.0,130000.0,1,0,0,1,0,0
713,Data Scientist,MI,,,1,0,0,1,0,0
714,Senior GCP Data Engineer,MI,,,1,0,0,1,0,0
715,"Software Release Administrator (DevOps, CICD)",MI,,,0,0,0,0,0,0
716,Neuromorphic AI Engineer,KY,,,1,0,1,0,0,1
717,Senior People Insights & Analytics Specialist - REMOTE (East-Coast),ME,,,1,0,0,1,0,0
718,Data Scientist - PHI,NJ,,,1,0,0,1,0,0
719,Data scientist,NJ,,,1,1,0,0,0,0
720,Business Intelligence Manager,NJ,,,0,0,0,1,0,0
721,"Data Scientist, Crypto Investment Firm",NJ,140000.0,170000.0,1,0,0,1,0,0
722,Model Risk Governance Senior Analyst,NJ,120000.0,140000.0,1,0,0,1,0,0
